source,target,length
41710791,41573917,4
42208649,41573932,4
41852615,2974049890,4
41655979,41501559,4
41956543,41588026,4
3983409544,41573941,4
6283476293,2714317928,4
41655977,41573899,4
41655971,41573899,4
41922788,41573906,4
320088006,8703186560,4
4107204026,2488372372,4
41553443,41573904,4
41563619,2974049890,4
4084525374,4084525376,4
42442856,8703186569,4
41915327,41573985,4
42545192,41573845,4
1554210927,41573960,4
41553460,41573904,4
41494621,41494603,4
6496439509,4084525376,4
42266899,41573899,4
2822050828,5013837645,4
5414658105,41573980,4
2129498956,7243234049,4
318033603,5013837645,3
41941840,41573944,3
4104818043,2488372372,3
42211746,2974049890,3
41832343,4084525376,3
255820912,255820887,3
41855885,41573908,3
41594804,41565873,3
41634214,2704829986,3
339016258,41190841,3
41750475,41573960,3
41588849,41573845,3
42430569,41967419,3
3844423468,41494603,3
41708464,41573974,3
6496439526,7241586275,3
4104818046,255820887,3
41651662,41573911,3
41988080,2704829992,3
41832310,41573960,3
42711793,41573906,3
339016285,41190841,3
41851064,41573899,3
41851071,41501559,3
41883933,2704829986,3
41501573,41501559,3
41654678,2671959143,3
42351391,41573980,3
41708446,41573899,3
42315728,41573880,3
42241926,41190841,3
6496439524,4084525376,3
41565867,41565873,3
41708443,41573902,3
41553447,41573904,3
3844423414,41632088,3
41565960,5078563599,3
6283476285,2714317928,3
41529691,41573995,3
41565307,2704829996,3
42304435,41573906,3
41873822,41573941,3
2595401289,2704829994,3
337827302,41573974,3
316128443,2714317928,3
41719300,41573941,3
41915323,41573985,3
330683944,330683940,3
3841332777,41573949,3
41730183,41573946,3
6316200683,2704829986,3
42584997,41573841,3
41610755,2704830006,3
41873809,41573932,3
330683965,330683940,3
41801137,2704830002,3
41850218,8703186560,3
41850212,8703186564,3
41593706,2704829986,3
7255915829,8703186571,3
7255915828,8703186569,3
41866473,41501559,3
42544827,41650341,3
41866475,41501559,3
41765709,41573985,3
41587967,41573941,3
41695393,41573935,3
41587975,41573941,3
41730187,41573946,3
2595401345,2704829986,3
41593708,2704829986,3
3844386578,41573908,3
41873833,41573960,3
41800337,41573932,3
41643872,2704829988,3
41501544,41501559,3
41800330,41573941,3
41587943,41573941,3
6326372890,41573917,3
41942000,8703186565,3
41873782,41573880,3
41594756,5078563599,3
41652368,41573908,3
41719606,41573932,3
41647706,8703186569,3
41647710,8703186564,3
41752399,7241586266,3
3458373529,41573974,3
41775457,41573906,3
255820883,255820887,3
1799680775,41573985,3
335589267,330683940,3
41942014,7241586266,3
41877015,41573845,3
41683500,4084525376,3
41588329,41588026,3
330683971,330683969,3
4084510563,7241586275,3
41800245,41573980,3
41844200,41573906,3
6283476083,2714317928,3
41610753,2704830002,3
41621117,41619683,3
4084510569,4084525376,3
330689965,2671959143,3
42304443,41573904,3
42304451,41573899,3
3367301498,5013837645,3
3940122117,8703186571,3
41894899,41619683,3
3940243194,8703186569,3
41540810,4084525376,3
41531494,42260149,3
41632176,41573944,3
6326459954,2974049890,3
41606201,41573841,3
255821382,2488372372,3
41606199,41573845,3
41606183,330683969,3
41682157,41573880,3
41551781,41573906,3
41771158,41190841,3
41535035,2704829996,3
41855591,41573955,3
41606165,5078563599,3
41606163,41494603,3
41606303,41573941,3
41606161,41494603,3
255821353,7243234049,3
41639399,41573899,3
2714317962,2714317928,3
3931760732,41588018,3
41812274,41573941,3
41706705,2704829988,3
41606145,8703186571,3
41855504,41573897,3
41695390,41573932,3
41819436,41573876,3
41710793,41573917,3
5894059165,41573845,3
5894059160,41573845,3
41641214,8703186565,3
41606280,41573960,3
42580155,41573938,3
41655969,41573899,3
6581270716,2704829996,3
41855570,41573902,3
41852624,41573906,3
41623163,2704829988,3
41852657,41501559,3
3931760736,42260149,3
2714318023,2714317928,3
2910210005,7243234049,3
41606292,41573949,3
41625877,7243234049,3
41672720,41573841,3
41606260,41573893,3
2910210004,7243234049,3
41968346,8703186564,3
6326459974,2974049890,3
41606252,41573893,3
41606246,41501559,3
41606294,41573949,3
41222556,2974049890,3
8122988905,41573995,3
41639388,41573899,3
42006223,8703186569,3
41655011,41494603,3
2626242358,2714317928,3
41770188,41573932,3
41655007,41573850,3
41708370,8703186560,3
41671363,41573906,3
41330885,41573841,3
3249162286,41573902,3
41501023,2704829992,3
41190837,41190841,3
41632094,41588018,3
41957908,41573899,3
41190834,41573949,3
41494596,41494603,3
41770204,41573949,3
41650311,41588026,3
41715037,41573985,3
41708390,8703186564,3
41650313,41588026,3
41714341,5013837645,3
41632217,41573941,3
41638511,41573995,3
42006359,41573845,3
41632214,41573941,3
41625890,2704830002,3
6796044124,2704830006,3
41819502,8703186560,3
41606283,41573960,3
41884875,41573841,3
41812263,41573941,3
8693262912,41588018,3
41819103,5078563599,3
41740878,41573908,3
1387060420,2704829986,3
42203036,2974049890,3
5650675608,41573974,3
42006420,8703186560,3
41708347,41573955,3
41708360,41573935,3
41573836,41573841,3
8693262913,41588018,3
5200239401,5078563599,3
1387060424,2704829994,3
42006202,41573946,3
5690416580,8703186571,3
4084525371,4084525376,3
2714285065,7243234049,3
6326459969,2974049890,2
338058726,7241586275,2
41573837,41573841,2
41855512,8703186560,2
41819499,8703186560,2
41639386,41573899,2
3983385588,41573941,2
41781027,315890652,2
41501021,2704829992,2
41682116,41573880,2
41587944,41573941,2
2595401344,2704829986,2
41587949,41573935,2
41623161,2704829988,2
42343956,41573876,2
41587968,41573941,2
41682153,41573880,2
41565870,41565873,2
5338062390,2714317928,2
41801142,2704830002,2
41538909,2488372372,2
41632178,41573944,2
41714356,5013837645,2
2978013673,5013837645,2
41825502,41573899,2
2916289595,255820887,2
41894369,41967419,2
42006186,41190841,2
5013817163,41573995,2
3842113119,5078563599,2
339038525,41573952,2
41825514,41573884,2
8937701837,41573854,2
3940122118,8703186571,2
7265060666,41501559,2
41529697,41573995,2
41655967,41573897,2
2626242355,2714317928,2
3940122126,8703186571,2
2704838935,2704838939,2
42006226,8703186569,2
41877009,41573845,2
42006248,41573897,2
41825546,41573908,2
339038405,41573949,2
41594753,5078563599,2
42006306,41573902,2
41656843,41573850,2
41825499,41573904,2
42213775,2704829986,2
41918841,41573884,2
4084510566,4084525376,2
321299333,41573908,2
41625873,7243234049,2
41459438,2704829974,2
7859908350,2704829986,2
8121950188,8121993421,2
41956552,41650341,2
317654988,2671959143,2
41968342,8703186564,2
41825554,41573906,2
41643826,2704829988,2
41775452,41573906,2
41643829,2704829988,2
41643830,2704829994,2
41825483,41573960,2
41771160,41190841,2
41662439,41573911,2
2714318030,41573995,2
4084525373,4084525376,2
42354568,2704830002,2
2698387791,41565873,2
2714318034,2714317928,2
5078562466,5078563599,2
41750541,41573955,2
6177484310,41573854,2
41565308,2704829996,2
41883117,4084525376,2
41553450,41573904,2
41494615,41494603,2
6496439522,4084525376,2
7241600524,255820887,2
8122988904,2704829953,2
255822028,2488372372,2
42304379,2974049890,2
42269012,2704829986,2
3931760728,42260149,2
42280506,41650341,2
41588847,41573845,2
2714317963,2714317928,2
316872729,41573980,2
5650675862,330683969,2
41535037,2704829996,2
41501567,41501559,2
41855585,41573893,2
41606203,41573841,2
41855576,41573841,2
41819434,41573876,2
5280009872,41573980,2
41719592,41573932,2
4716102663,41573982,2
41855572,41573902,2
41724500,41573932,2
41548521,41573974,2
41941361,41573917,2
7243233994,2704829986,2
8891256281,41588018,2
4346575414,330683940,2
41978196,41573946,2
255821209,2488372372,2
5636553279,2704829988,2
339016256,41190841,2
41593704,2704829986,2
3845976983,41588018,2
6294832281,2704830006,2
41494598,41494603,2
42208491,41573985,2
41978213,41573946,2
2714285063,7243234049,2
339016286,41190841,2
41190839,41190841,2
41655026,41573850,2
41655032,41494603,2
41651666,41573906,2
41708363,41573935,2
41835342,41501559,2
41812265,41573941,2
41708448,41573899,2
41812270,41573941,2
41757435,2704829986,2
41606262,41573880,2
41825433,41573946,2
41617197,4084525376,2
330683938,330691322,2
41610757,2704830006,2
337822444,5013837645,2
41606293,41573949,2
42260108,41588026,2
41621118,41619683,2
41606295,41573941,2
41695401,41573935,2
41619159,41573949,2
41588323,41588026,2
41641174,8703186565,2
3841332778,41573949,2
42580148,41573938,2
41641168,8703186565,2
1387060428,2704829994,2
41606304,41573932,2
3844423373,41632088,2
5894059163,41573845,2
41942136,41573906,2
330683970,330683969,2
41641142,8703186564,2
41617200,7241586266,2
42304440,41573904,2
41855562,41573974,2
41942095,41573899,2
41494651,41573911,2
41653784,41573893,2
41606266,41573880,2
5977338508,255820887,2
330689685,2671959143,2
41825436,41573944,2
41855554,41573841,2
41499650,41573949,2
41650329,42669900,2
3940243183,8703186569,2
3931760731,42260149,2
42707533,8703186562,2
41501547,41501559,2
41884906,41967419,2
3940243165,8703186569,2
41617042,41573893,2
41942066,41573917,2
41942079,2974049890,2
41606281,41573960,2
41891129,41573985,2
330683967,330683940,2
5662910214,7243234049,1
7235811046,41573920,1
4104818047,2488372372,1
41781020,41588022,1
41501553,41501559,1
42006300,41573902,1
41494600,41494603,1
41641123,8703186564,1
41825558,41573906,1
41651660,41573911,1
41617192,4084525376,1
3931750969,42260149,1
42257602,2704830008,1
41617041,41573893,1
5032070794,41501559,1
5078562464,5078563599,1
41750539,41573955,1
41535039,2704829996,1
41864328,41573962,1
41190840,41190841,1
41894371,41967419,1
5806074003,41573985,1
317689775,41588018,1
41651668,41573906,1
42006193,41573952,1
2626242343,41573995,1
41494608,41494603,1
41641175,8703186565,1
41736777,41573995,1
41502514,7243234012,1
41656841,41573850,1
9104435860,41573946,1
41926908,41573884,1
5078563639,5078563599,1
8444419082,41573982,1
41588844,41573845,1
41708500,41573949,1
2714317971,2714317928,1
3458373557,330683940,1
3458373555,330683969,1
5618898812,5013837645,1
41966652,41573974,1
41825430,41573946,1
41941984,41573876,1
41719594,41573932,1
41941990,8703186562,1
41606264,41573880,1
41499649,41573949,1
330689687,2671959143,1
3940243162,8703186569,1
41683502,41573960,1
41683512,41573960,1
255820886,255820887,1
7243234058,7243234049,1
7243234056,7243234050,1
4347900927,4084525376,1
6294832282,41621121,1
5668170614,7241586275,1
339016254,41190841,1
41756567,41573917,1
41682121,41573880,1
315890363,315890652,1
4347900914,4084525376,1
41517341,2704829996,1
41654675,41573980,1
41517338,2704829994,1
330689192,330691322,1
3845976970,41632092,1
6860020057,41632088,1
339016287,41190841,1
41517336,2704829988,1
41929089,41573899,1
41883923,2704829986,1
41517333,2704829986,1
2714317917,2714317928,1
9104435899,41573938,1
41942087,2974049890,1
2300341686,7241586266,1
2704829948,5013837645,1
339038526,41573952,1
41632179,41573944,1
41643832,2704829994,1
8313849723,41619683,1
41800326,41573941,1
41956566,41650341,1
41825497,41573904,1
41533550,42669900,1
3844423149,41632088,1
42006429,8703186560,1
41825505,41573899,1
41643825,2704829986,1
2704838936,2704838939,1
41502517,2488372372,1
2704838934,41573922,1
2704838929,41573920,1
2704838926,41565873,1
3940122131,8703186571,1
8937701839,41573854,1
8937701840,41573854,1
2704838923,41573917,1
41643828,2704829988,1
5144974317,8703186571,1
41606299,41573941,1
41501018,2704829992,1
41588317,41588026,1
41695399,41573935,1
2704829954,335595768,1
41695396,41573935,1
41740880,41573908,1
330683942,330683940,1
41632082,41573841,1
2704829964,2704829953,1
2704829968,2704829974,1
5650675848,330683969,1
42584975,41588020,1
41573839,41573841,1
41200170,255820887,1
5144977027,8703186569,1
41655965,41573897,1
41855500,41573932,1
4605871363,2704830006,1
41643820,2704830002,1
8121950205,41565873,1
8121950211,8121993421,1
41756565,2974049890,1
